Unresolved high-value queue

Highest-observation records downgraded from v1 AUTO_RECONCILE_QA.

| Market | Property | Municipality | Decision | Reason | Listings |
| kansas-city-mo-ks | 10110 e 63rd st | Kansas City | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 29 |
| kansas-city-mo-ks | 7300 w 110th st | Overland Park | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 29 |
| kansas-city-mo-ks | 6000 leavenworth rd | Kansas City | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 26 |
| kansas-city-mo-ks | 11503 s strang line rd | Olathe | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 24 |
| kansas-city-mo-ks | 2010 spruce cir e | Olathe | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 12 |
| kansas-city-mo-ks | 8663 w 135th st | Overland Park | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 12 |
| miami-doral-medley | 2500 nw 79th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 1581 |
| miami-doral-medley | 9830 sw 77th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 597 |
| miami-doral-medley | 804 nw 21st ter | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 587 |
| miami-doral-medley | 4300 w 12th ave | Hialeah | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 546 |
| miami-doral-medley | 7800 sw 57th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 472 |
| miami-doral-medley | 2521 milam dairy rd | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 434 |
| miami-doral-medley | 7770 n kendall dr | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 186 |
| miami-doral-medley | 2782 nw 79th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 150 |
| miami-doral-medley | 7372 nw 35th ter | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 150 |
| miami-doral-medley | 9500 doral blvd | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 149 |
| miami-doral-medley | 1516 ponce de leon blvd | Coral Gables | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 138 |
| miami-doral-medley | 7337 nw 37th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 128 |
| miami-doral-medley | 7791 nw 46th st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 127 |
| miami-doral-medley | 1277 nw 54th st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 120 |
| miami-doral-medley | 13595 sw 134th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 116 |
| miami-doral-medley | 2937 sw 27th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 115 |
| miami-doral-medley | 1380 ne miami gardens dr | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 110 |
| miami-doral-medley | 801 nw 37th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 95 |
| miami-doral-medley | 4665 ponce de leon blvd | Coral Gables | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 94 |
| miami-doral-medley | 1730 w 38th pl | Hialeah | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 90 |
| miami-doral-medley | 12942 w dixie hwy | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 83 |
| miami-doral-medley | 15700 nw 7th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 80 |
| miami-doral-medley | 2205 nw 70th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 80 |
| miami-doral-medley | 7990 sw 187th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 79 |
| miami-doral-medley | 11700 sw 104th st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 78 |
| miami-doral-medley | 3155 nw 82nd ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 74 |
| miami-doral-medley | 7100 nw 12th st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 72 |
| miami-doral-medley | 8871 sw 132nd st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 67 |
| miami-doral-medley | 2421 nw 27th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 64 |
| miami-doral-medley | 946 nw 126th path | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 63 |
| miami-doral-medley | 1533 sunset dr | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 62 |
| miami-doral-medley | 201 e flagler st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 62 |
| miami-doral-medley | 6950 nw 37th ct | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 62 |
| miami-doral-medley | 8975 nw 25th st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 60 |
| miami-doral-medley | 2600 nw 87th ave | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 59 |
| miami-doral-medley | 7150 nw 5th pl | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 58 |
| miami-doral-medley | 1501 nw 29th st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 57 |
| miami-doral-medley | 710 nw n river dr | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 51 |
| miami-doral-medley | 1852 nw 20th st | Miami | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 50 |
| miami-doral-medley | 4525 e 10th ln | Hialeah | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 48 |
| las-vegas-clark-county | 3920 e patrick ln | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 701 |
| las-vegas-clark-county | 2121 industrial rd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 384 |
| las-vegas-clark-county | 8691 w sahara ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 83 |
| las-vegas-clark-county | 7935 w badura ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 74 |
| las-vegas-clark-county | 2131 industrial rd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 72 |
| las-vegas-clark-county | 72 n pecos rd | Henderson | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 70 |
| las-vegas-clark-county | 785 w craig rd | North Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 68 |
| las-vegas-clark-county | 5597 s rainbow blvd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 64 |
| las-vegas-clark-county | 3280 e tropicana ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 57 |
| las-vegas-clark-county | 3620 n rancho dr | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 56 |
| las-vegas-clark-county | 6520 s buffalo dr | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 55 |
| las-vegas-clark-county | 511 las vegas blvd s | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 51 |
| las-vegas-clark-county | 1912 e charleston blvd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 49 |
| las-vegas-clark-county | 4379 n las vegas blvd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 46 |
| las-vegas-clark-county | 6840 w sahara ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 45 |
| las-vegas-clark-county | 216 w baltimore ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 39 |
| las-vegas-clark-county | 3250 e sahara ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 39 |
| las-vegas-clark-county | 2881 business park ct | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 35 |
| las-vegas-clark-county | 4375 w reno ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 32 |
| las-vegas-clark-county | 6900 westcliff dr | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 30 |
| las-vegas-clark-county | 4201 w oquendo rd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 27 |
| las-vegas-clark-county | 9179 w flamingo rd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 27 |
| las-vegas-clark-county | 302 e carson ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 24 |
| las-vegas-clark-county | 5001 e bonanza rd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 23 |
| las-vegas-clark-county | 6065 polaris ave | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 22 |
| las-vegas-clark-county | 1015 e charleston blvd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 21 |
| las-vegas-clark-county | 1022 s main st | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 21 |
| las-vegas-clark-county | 3150 w charleston blvd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 21 |
| las-vegas-clark-county | 4333 n las vegas blvd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 21 |
| las-vegas-clark-county | 5585 redwood st | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 21 |
| las-vegas-clark-county | 9845 s maryland pkwy | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 21 |
| las-vegas-clark-county | swc i 215 rainbow | Las Vegas | HUMAN_REVIEW_REQUIRED | Historical coordinates disagree materially. | 21 |
| las-vegas-clark-county | 2465 reynolds ave | North Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 21 |
| las-vegas-clark-county | 7580 norman rockwell ln | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 20 |
| las-vegas-clark-county | 1140 almond tree ln | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 19 |
| las-vegas-clark-county | 3053 w craig rd | North Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 19 |
| las-vegas-clark-county | 2925 n green valley pkwy | Henderson | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 18 |
| las-vegas-clark-county | 4520 s pecos rd | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 18 |
| las-vegas-clark-county | 6628 sky pointe dr | Las Vegas | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 18 |
| las-vegas-clark-county | torrey pines farm | Las Vegas | DISCOVERY_ONLY | Street identity remains insufficient. | 18 |
| east-bay | 1475 n broadway | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 398 |
| east-bay | 24301 southland dr | Hayward | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 178 |
| east-bay | 3075 citrus cir | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 108 |
| east-bay | 122 la casa via | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 61 |
| east-bay | 1611 telegraph ave | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 59 |
| east-bay | 1070 concord ave | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 57 |
| east-bay | 1299 parkside dr | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 54 |
| east-bay | 1001 galaxy way | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 53 |
| east-bay | 409 13th st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 51 |
| east-bay | 436 14th st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 50 |
| east-bay | 42808 christy st | Fremont | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 47 |
| east-bay | 520 3rd st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 42 |
| east-bay | 555 12th st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 42 |
| east-bay | 1380 n california blvd | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 40 |
| east-bay | 1800 sutter st | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 38 |
| east-bay | 6565 smith ave | Newark | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 38 |
| east-bay | 1404 franklin st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 38 |
| east-bay | 1230 fruitvale ave | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 37 |
| east-bay | 1910 olympic blvd | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 35 |
| east-bay | 3100 fruitvale ave | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 34 |
| east-bay | 2300 clayton rd | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 33 |
| east-bay | 101 myrtle st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 32 |
| east-bay | 1855 gateway blvd | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 31 |
| east-bay | 37100 37920 central ct | Newark | HUMAN_REVIEW_REQUIRED | Address range may represent multiple buildings or a campus. | 31 |
| east-bay | 1624 franklin st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 31 |
| east-bay | 1500 sally ride dr | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 30 |
| east-bay | 1191 b st | Hayward | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 29 |
| east-bay | 1320 harbor bay pkwy | Alameda | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 28 |
| east-bay | 1679 willow pass rd | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 28 |
| east-bay | 3288 pierce st | Richmond | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 28 |
| east-bay | 190 n wiget ln | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 27 |
| east-bay | 1908 tice valley blvd | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 27 |
| east-bay | 1035 22nd ave | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 26 |
| east-bay | 110 linden st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 26 |
| east-bay | 1401 willow pass rd | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 25 |
| east-bay | 8450 edgewater dr | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 25 |
| east-bay | 1850 gateway blvd | Concord | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 24 |
| east-bay | 1322 webster st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 24 |
| east-bay | 475 14th st | Oakland | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 24 |
| east-bay | 120 la casa via | Walnut Creek | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 23 |
| los-angeles-independent-cities | 646 w pacific coast hwy | Long Beach | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 290 |
| los-angeles-independent-cities | 730 s western ave | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 198 |
| los-angeles-independent-cities | 1002 e pacific coast hwy | Long Beach | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 171 |
| los-angeles-independent-cities | 975 e green st | Pasadena | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 162 |
| los-angeles-independent-cities | 10000 w washington blvd | Culver City | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 145 |
| los-angeles-independent-cities | 22733 hawthorne blvd | Torrance | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 141 |
| los-angeles-independent-cities | 3931 artesia blvd | Torrance | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 111 |
| los-angeles-independent-cities | 931 e walnut st | Pasadena | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 110 |
| los-angeles-independent-cities | 3375 e slauson ave | Vernon | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 108 |
| los-angeles-independent-cities | 5935 w pico blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 98 |
| los-angeles-independent-cities | 5200 s eastern ave | Commerce | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 97 |
| los-angeles-independent-cities | 3804 s western ave | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 96 |
| los-angeles-independent-cities | 745 s kern ave | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 94 |
| los-angeles-independent-cities | 625 s fair oaks ave | Pasadena | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 85 |
| los-angeles-independent-cities | 817 san julian st | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 84 |
| los-angeles-independent-cities | 11111 santa monica blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 75 |
| los-angeles-independent-cities | 1100 maple ave | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 74 |
| los-angeles-independent-cities | 1035 e green st | Pasadena | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 71 |
| los-angeles-independent-cities | 633 w 5th st | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 67 |
| los-angeles-independent-cities | 1919 w empire ave | Burbank | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 56 |
| los-angeles-independent-cities | 355 s grand ave | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 56 |
| los-angeles-independent-cities | 748 s atlantic blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 52 |
| los-angeles-independent-cities | 10600 shoemaker ave | Santa Fe Springs | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 52 |
| los-angeles-independent-cities | 2307 santa monica blvd | Santa Monica | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 50 |
| los-angeles-independent-cities | 600 n sepulveda blvd | El Segundo | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 49 |
| los-angeles-independent-cities | 8407 lincoln blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 48 |
| los-angeles-independent-cities | 3562 eastham dr | Culver City | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 47 |
| los-angeles-independent-cities | 3010 glendale blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 47 |
| los-angeles-independent-cities | 5511 s central ave | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 47 |
| los-angeles-independent-cities | 11150 santa monica blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 46 |
| los-angeles-independent-cities | 1801 s la cienega blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 46 |
| los-angeles-independent-cities | 686 e union st | Pasadena | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 46 |
| los-angeles-independent-cities | 2021 n lincoln st | Burbank | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 45 |
| los-angeles-independent-cities | 222 s la brea ave | Inglewood | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 45 |
| los-angeles-independent-cities | 923 s santa fe ave | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 45 |
| los-angeles-independent-cities | 1540 n cahuenga blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 44 |
| los-angeles-independent-cities | 741 s alvarado st | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 43 |
| los-angeles-independent-cities | 13901 van ness ave | Gardena | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 42 |
| los-angeles-independent-cities | 11100 santa monica blvd | Los Angeles | HUMAN_REVIEW_REQUIRED | Multiple legacy IDs require duplicate/building-hierarchy review before durable reconciliation. | 40 |
