"first_name","last_name","email","phone","property_id","property_name","property_address","property_city","property_state","property_postal","property_size","property_year_built","property_description","space_type","space_suite","space_size","space_description","lease_category","lease_type","lease_rate","is_exec_suite","is_divisible","is_sublease","sublease_date","floor_plan_urls","property_video_url","property_image_urls","space_video_url","space_image_urls"
"Jonathan","Blatteis","jblatteis@blatteisrealty.com","4153217486","","","3938 24th St","San Francisco","CA","94114",,1998,"Attractive commercial space situated in a prime part of Noe Valley, 3938 24th Street features an open layout, large display windows, high ceilings, and is immediately next door to Whole Foods Market, ensuring a short lunch commute! Excellent Window Lining Private Office Kitchenette and Lounge Area Awnings Offer Terrific Branding Opportunity Public and Employee Restroom","RETAIL","",2400,"","","LEASE","TBD","FALSE","","","","","","","",""
"Jeremy","Blatteis","jfblatteis@blatteisrealty.com","4159812844","","","418 Sutter St","San Francisco","CA","94108",,,"Highly desirable ground floor space available near Union Square! 418 Sutter offers High Ceilings, aspacious layout, solid foot traffic and attracts both locals and tourists alike. The Grand Hyatt, McDonaldÕs, and the Marriott are all on the same block. The 450 Sutter Medical Building is also next door. Superb location! Great Exposure for Brand Identity, Excellent Window Lining, Plenty of Natural Lighting, WALK SCORE ¨ | 100 (WalkerÕs Paradise), TRANSIT SCORE ¨ |100 (RiderÕs Paradise)","RETAIL","",1411,"","","LEASE","TBD","FALSE","","","","","","","",""
"Jeremy","Blatteis","jfblatteis@blatteisrealty.com","4159812844","","","441 Powell St","San Francisco","CA","94102",,,"Rare opportunity to have a Union Square address in one of San FranciscoÕs most prestigious neighborhoods. The legendary Sir Francis Drake Hotel is directly across the street from this location, and Apple, Saks Fifth Avenue, and MacyÕs are just a short walk. This property is also on the cable car line, and is suitable for either a destination retailer or for your new flagship headquarters.","RETAIL","",1650,"2nd Floor overlooking Powell Street, On the Cable Car Line, Hardwood Floors, Private Entrance, Excellent Window Lining, Plenty of Natural Light, WALK SCORE¨ 98 (WalkerÕs Paradise), WALK SCORE¨ 100 (RiderÕs Paradise)","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","45 Kearny St","San Francisco","CA","94108",,1907,"This highly visible retail space is located right around the corner from Maiden Lane-one of San FranciscoÕs premier streets, home to high-end boutiques such as Tory Burch, Suitsupply, Maison Margiela, Montblanc, and more. Huge Corner Blade Sign Opportunity, Open Layout, Hardwood Floors, Outstanding Window Lining, Excellent Lighting, Close Vicinity to Montgomery-Market Streets Transportation Hub and MUNI Bus Routes","RETAIL","",3400,"","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","450 Castro St","San Francisco","CA","94114",,1908,"DonÕt miss this exciting opportunity in San FranciscoÕs legendary Castro Street! With an eclectic mix of mix of restaurants, boutiques, and shops all on the high-profile block, this location offers plenty of foot and vehicle traffic. Vibrant locale in one of the busiest shopping areas in the city Seismic Retrofit Completed Open Layout Excellent Window Frontage Nearby Tenants: Castro Theatre, Philz Coffee, Soulcycle, US Bank, Walgreens, CliffÕs Variety, Dog Eared Books, and more","RETAIL","",1470,"","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","50 Maiden Ln","San Francisco","CA","94108",,,"Situated in San FranciscoÕs legendary Maiden Lane, this Union Square locale offers an exceptional and compelling rare opportunity to be in one of the cityÕs most renowned neighborhoods. The space features lofty ceilings, ample natural light, and is in immediate proximity to international brands like Montblanc, Tory Burch, Suitsupply, and more. Suitable for a variety of uses, High Ceilings, Excellent Lighting, Fitting Rooms, Strong Foot Traffic, Eye-Catching window lining for maximum visibility","RETAIL","",1450,"","","LEASE","TBD","FALSE","","","","","","","",""
"Andrew","Kraft","akraft@blatteisrealty.com","4152332142","","","501 Broderick St","San Francisco","CA","94117",,1900,"This newly remodeled ground floor space is suitable for various professional services in a beautiful contemporary look. The space is a block away from Divisadero Street, one of San FranciscoÕs major arteries for shopping and dining.","OFFICE","",1520,"Large Overscale Windows, 13 ft Ceilings, Hardwood Floors, Private Offices, Conference Room, Open Floorplan, Plenty of Storage Space","","LEASE","TBD","FALSE","","","","","","","",""
"Jeremy","Williams","jwilliams@blatteisrealty.com","4153217484","","","54 Jeff Adachi Way","San Francisco","CA","94103",,,"This modern office space has undergone renovations and is suitable to various businesses looking to lease a space in the heart of San FranciscoÕs South of Market (SOMA) neighborhood alongside various companies and nearby restaurants and shops.","OFFICE","",3393,"Open Floorplan, Private Glass Offices, Conference Room, Kitchenette W/Stainless Steel Appliances, Outdoor Deck, Parking Garage for 3-4 Cars","","LEASE","TBD","FALSE","","","","","","","",""
"Jonathan","Blatteis","jblatteis@blatteisrealty.com","4153217486","","","545 Folsom St","San Francisco","CA","94105",,,"545 Folsom Street offers the unparalleled opportunity to lease a space in the heart of the SOMA District, surrounded by a number of high-rise residences and tech companies. Located on the ground floor of the 120 Unit Rene Cazenave Apartment Complex, this space can be utilized for retail and services. Nearby tenants include Dragoneats, Socola Chocolatier, Wells Fargo, Red Dog, The Clancy, The Fly Trap and more that make SOMA one of San FranciscoÕs most popular destinations for both locals and tourists.","RETAIL","",1804,"High ceilings, Available in great condition, Open floor plan, ADA Restroom","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","565 4th St","San Francisco","CA","94107",,,"This property is located on the ground level of a beautiful high-rise 300-unit condominium building within the fresh and upbeat district of SoMA. Placed among tech giants such as: Zynga, Dropbox, and Airbnb; this retail space boasts floor to ceiling windows that captures abundant natural light. Great walkable streets surround this space and canÕt miss signage opportunities are available. SoMA is a strong melting pot of promising start-ups, museums, and classic places looking for a re-invention.","RETAIL","",3777,"Open floor plan, Natural light provided by floor to ceiling windows, High ceilings, Excellent visibility & frontage, Access to downtown freeways","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","590 Sutter St","San Francisco","CA","94102",,,"Blatteis Realty is pleased to offer this highly visible corner location in the heart of San FranciscoÕs Union Square, one of the largest collections of department stores, upscale boutiques, and gift shops in the United States. A major destination hub for tourists and an integral part of the city, this location offers countless possibilities in a dynamic area in Downtown San Francisco. Adjacent to the MarinesÕ Memorial Building Nearby iconic tenants include: Apple Store, MacyÕs, The Westin Hotel, Nike, Tiffany & Co., Walgreens, Saks Fifth Avenue, DSW, and many more in this major hub","RETAIL","",1600,"Gorgeous wooden floors, Large surrounding windows allow abundant natural lighting","","LEASE","TBD","FALSE","","","","","","","",""
"Gary","Ward","gward@blatteisrealty.com","4153217483","","","6314 Geary Blvd","San Francisco","CA","94121",,1921,"Exceptional opportunity to lease a popular restaurant/retail space in the dynamic Richmond District. Attractive location with excellent traffic and surrounding businesses, including a major supermarket directly across the street. Kitchen with Type 1 Hood, 38 Geary Bus Line Whisks area residents downtown and to Ocean Beach, Prominent Signage, Nearby Washington High School, Lincoln Park Golf Course, Palace of the Legion of Honor, Sea Cliff and Many Abundant Shopping Facilities, Previous Business Operated Here for More than a Decade","RETAIL","",1800,"","","LEASE","TBD","FALSE","","","","","","","",""
"Jonathan","Blatteis","jblatteis@blatteisrealty.com","4153217486","","","675 Valencia St","San Francisco","CA","94110",,,"Formerly a LiveFit Gym, this prime space offers a prominent position in an apartment complex that guarantees high visibility and foot traffic. Located in the vibrant Valencia Corridor, one of San FranciscoÕs most bustling and trendy neighborhoods, it attracts a diverse and clientele, making it an ideal hub for retailers boutique shops, restaurants, and more. Large open floorplan offers a versatile layout , Suitable for various exercise uses, Excellent branding opportunity, Large Mirrors, ADA Restrooms, WALK SCORE¨ 99 (WalkerÕs Paradise), TRANSIT SCORE¨ 98 (Excellent Transit), Nearby tenants include KickBack Beer Garden, Taqueria El Buen Sabor, Curry Up Now, Community Thrift and more!","OFFICE","",3400,"","","LEASE","TBD","FALSE","","","","","","","",""
"Andrew","Kraft","akraft@blatteisrealty.com","4152332142","","","701 Taraval St","San Francisco","CA","94116",,1941,"Newly constructed modern corner retail/office space centrally located close to 19th Ave across from Safeway. This ground-floor space features large windows, high ceilings and ADA Restroom along with built in storage. The Inner Parkside is one of San FranciscoÕs quaint residential and commercial neighborhoods. WALK SCORE¨ 96 (WalkerÕs Paradise)","RETAIL","",1500,"","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","711 Market St","San Francisco","CA","94103",,1908,"NOW AVAILABLE RETAIL SPACE IN THE HEART OF DOWNTOWN SAN FRANCISCO BEAUTIFUL RETAIL SPACE IN FRONT OF MARKET STREET This stylish space has access to a high traffic foot area.","RETAIL","",2100,"","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","715 Irving St","San Francisco","CA","94122",,1914,"Heart of Irving Street! Strong Foot Traffic, Abundant Natural Light, A block away from Golden Gate Park, Located Directly on MUNI LINE, WALK SCORE¨ 98 (WalkerÕs Paradise), TRANSIT SCORE¨ 72 (Excellent Transit), Nearby tenants include: PasqualeÕs Pizza, Amazing Fantasy, Easy Breezy Yogurt, Starbucks, and more that make up this wonderful part of San Francisco","RETAIL","",700,"","","LEASE","TBD","FALSE","","","","","","","",""
"Andrew","Kraft","akraft@blatteisrealty.com","4152332142","","","79 W Portal Ave","San Francisco","CA","94127",,,"Blatteis Realty is pleased to present 79 West Portal Avenue, a quaint storefront located on West Portal Avenue, one of San FranciscoÕs most popular neighborhoods. With an awning to offer an excellent branding opportunity, this space is suitable for various retail uses. Nearby tenants on the same block include Mozzarella di Bufalo, Goodwill, Roti Indian Bistro, Spiazzo and more that guarantee plenty of foot and vehicle traffic. Suitable for a Variety of Businesses, High Ceilings W/Mezzanine, Storage Area","RETAIL","",1200,"","","LEASE","TBD","FALSE","","","","","","","",""
"Jonathan","Blatteis","jblatteis@blatteisrealty.com","4153217486","","","841 Jones St","San Francisco","CA","94109",,,"This workspace, right around the corner from Bush Street, is suitable for a variety of office use or design services by offering a work space in heart of Lower Nob Hill. The interior boasts an open floor plan that encourages collaboration and creativity, while large windows flood the space with natural light, creating a bright and energizing atmosphere. Open floor plan, Private entrance, Kitchenette, High ceilings, Restroom, Natural lighting, Surrounded by various restaurants and shops such as Cafe Bean, Hideaway Cafe, Round the Clock Market, Gusto Pinsa Romana and more","OFFICE","",1300,"","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","844 Market St","San Francisco","CA","94102",,,"Flagship Retail Location! ¥ 24/7 Foot traffic! ¥ Nearby retailers include: The Dr. Martens Store, Anthropologie, Gap, Oakley, Urban Outfitters, Adidas, Rolex, LeviÕs and many more! ¥ San Francisco visitors and convention participants totaled 25.5 million and Union Square was the #1 Visited Neighborhood (San Francisco Travel Association, 2017). ¥ Arguably the ÒBestÓ Block of Market Street","RETAIL","",1763,"","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","847 Divisadero St","San Francisco","CA","94117",,,"Located along Divisadero Street, this space is surrounded by a stellar array of local restaurants, shops, and cafes. With tourist attractions such as Alamo Square and the Painted Ladies, the Western Addition is one of San FranciscoÕs most popular neighborhoods for residents and tourists alike. Recently Underwent Seismic Retrofitting, Open Floor Plan, Natural Light, Excellent Visibility, WALK SCORE¨ 98 (WalkerÕs Paradise), TRANSIT SCORE¨ 72 (Excellent Transit), Nearby tenants include Mini Bar, Che Fico, El Rancho Grande, Little Star Pizza, and more!","RETAIL","",1250,"","","LEASE","TBD","FALSE","","","","","","","",""
"Gary","Ward","gward@blatteisrealty.com","4153217483","","890 Jackson Medical Dental Building","890 Jackson St","San Francisco","CA","94133",,1957,"Jackson Medical Building is located in the Heart of Downtown San Francisco in the Popular Chinatown District One-Half Block from the Chinese Hospital with all its busy shops and restaurants, one block from Stockton Street and two blocks from the world-famous Grant Street.","OFFICE","101",600,"Ground floor Medical/Dental/Professional Office Space","","LEASE","TBD","FALSE","","","","","","","",""
"David","Blatteis","dsblatteis@blatteisrealty.com","4159812844","","","909 Harrison St","San Francisco","CA","94107",,,"This creative space is located between 5th and 6th Streets in the heart of the SOMA District and is suitable for a variety of industrial uses. It comes with 2,625 square feet on the ground floor and 1,500 square feet on the mezzanine. Drive-In garage door for easy access and loading, Kitchen, 11 skylights, Ground floor office & restroom, 2 restrooms on mezzanine, Building security system, A block away from Whole Foods","INDUSTRIAL","",4125,"","","LEASE","TBD","FALSE","","","","","","","",""
"Jonathan","Blatteis","jblatteis@blatteisrealty.com","4153217486","","","1420 San Leandro Blvd","San Leandro","CA","94577",,,"This quaint retail space is located directly across from San Leandro BART station, offering excellent foot traffic from commuters. Superb branding and signage opportunity, Suitable for Various Uses, Incredible street frontage, High commuter visibility from street and BART Station, Attractive location for both residents and businesses, Nearby Safeway, CVS, and other shops and restaurants, No Restroom","RETAIL","",558,"","","LEASE","TBD","FALSE","","","","","","","",""
"Jonathan","Blatteis","jblatteis@blatteisrealty.com","4153217486","","","302 Baldwin Ave","San Mateo","CA","94401",,,"Exceptional retail in downtown San Mateo, 302 Baldwin offers solid foot traffic, ample lighting, lofty ceilings, and next door to the popular Wursthall Restaurant. Directly across the street from the new Brickline Flats, a brand new apartment complex featuring over 60 units. Rooster & Rice, Philz Coffee, CorePower Yoga, Pacific Catch, and the Caltrain Station are all nearby.","RETAIL","",1440,"","","LEASE","TBD","FALSE","","","","","","","",""
